wave(um) flux(mJy) ABmag
1.7948 2.981614e-05 27.714
1.7954 3.036322e-05 27.694
1.7961 3.028252e-05 27.697
1.7967 2.993249e-05 27.710
1.7973 3.029816e-05 27.696
1.7979 3.043924e-05 27.691
1.7986 3.021328e-05 27.700
1.7992 3.033130e-05 27.695
1.7998 3.030928e-05 27.696
1.8005 3.018168e-05 27.701
1.8011 3.040072e-05 27.693
1.8017 3.038223e-05 27.693
1.8024 3.022574e-05 27.699
1.8030 3.042683e-05 27.692
1.8036 3.031049e-05 27.696
1.8042 3.004961e-05 27.705
1.8049 3.034743e-05 27.695
1.8055 3.046653e-05 27.690
1.8061 3.034587e-05 27.695
1.8068 3.053609e-05 27.688
1.8074 3.032949e-05 27.695
1.8080 3.004904e-05 27.705
1.8087 3.041390e-05 27.692
1.8093 3.032482e-05 27.696
1.8099 2.986840e-05 27.712
1.8106 3.015839e-05 27.701
1.8112 3.035659e-05 27.694
1.8118 3.025698e-05 27.698
1.8124 3.057998e-05 27.686
1.8131 3.054848e-05 27.688
1.8137 3.020942e-05 27.700
1.8143 3.036830e-05 27.694
1.8150 3.034972e-05 27.695
1.8156 3.016886e-05 27.701
1.8162 3.048449e-05 27.690
1.8169 3.061218e-05 27.685
1.8175 3.046747e-05 27.690
1.8181 3.038662e-05 27.693
1.8187 2.975556e-05 27.716
1.8194 2.923726e-05 27.735
1.8200 2.983159e-05 27.713
1.8206 3.049674e-05 27.689
1.8213 3.067653e-05 27.683
1.8219 3.096391e-05 27.673
1.8225 3.077924e-05 27.679
1.8232 3.014932e-05 27.702
1.8238 2.986049e-05 27.712
1.8244 2.962801e-05 27.721
1.8250 2.960015e-05 27.722
1.8257 3.013618e-05 27.702
1.8263 3.023278e-05 27.699
1.8269 2.995018e-05 27.709
1.8276 3.002766e-05 27.706
1.8282 2.993608e-05 27.710
1.8288 2.976973e-05 27.716
1.8295 2.993830e-05 27.709
1.8301 3.003142e-05 27.706
1.8307 3.018732e-05 27.700
1.8313 3.058837e-05 27.686
1.8320 3.040878e-05 27.693
1.8326 3.000388e-05 27.707
1.8332 3.021373e-05 27.699
1.8339 3.020371e-05 27.700
1.8345 3.001645e-05 27.707
1.8351 3.041316e-05 27.692
1.8357 3.059419e-05 27.686
1.8364 3.042744e-05 27.692
1.8370 3.047087e-05 27.690
1.8376 3.010616e-05 27.703
1.8383 2.980047e-05 27.714
1.8389 3.023918e-05 27.699
1.8395 3.028094e-05 27.697
1.8402 2.995910e-05 27.709
1.8408 2.994929e-05 27.709
1.8414 2.959255e-05 27.722
1.8420 2.938112e-05 27.730
1.8427 3.012562e-05 27.703
1.8433 3.068287e-05 27.683
1.8439 3.076736e-05 27.680
1.8446 3.103718e-05 27.670
1.8452 3.095746e-05 27.673
1.8458 3.064015e-05 27.684
1.8465 3.078457e-05 27.679
1.8471 3.081907e-05 27.678
1.8477 3.069897e-05 27.682
1.8483 3.096195e-05 27.673
1.8490 3.094560e-05 27.674
1.8496 3.080856e-05 27.678
1.8502 3.112273e-05 27.667
1.8509 3.106561e-05 27.669
1.8515 3.075223e-05 27.680
1.8521 3.097936e-05 27.672
1.8528 3.108860e-05 27.668
1.8534 3.096404e-05 27.673
1.8540 3.114972e-05 27.666
1.8546 3.107514e-05 27.669
1.8553 3.085259e-05 27.677
1.8559 3.106323e-05 27.669
1.8565 3.103617e-05 27.670
1.8572 3.083811e-05 27.677
1.8578 3.108698e-05 27.669
1.8584 3.110350e-05 27.668
1.8591 3.090453e-05 27.675
1.8597 3.107106e-05 27.669
1.8603 3.094088e-05 27.674
1.8610 3.069487e-05 27.682
1.8616 3.099302e-05 27.672
1.8622 3.102569e-05 27.671
1.8628 3.075073e-05 27.680
1.8635 3.081486e-05 27.678
1.8641 3.059772e-05 27.686
1.8647 3.025955e-05 27.698
1.8654 3.049897e-05 27.689
1.8660 3.049862e-05 27.689
1.8666 3.030795e-05 27.696
1.8673 3.068547e-05 27.683
1.8679 3.083047e-05 27.678
1.8685 3.069228e-05 27.682
1.8691 3.093387e-05 27.674
1.8698 3.083600e-05 27.677
1.8704 3.050823e-05 27.689
1.8710 3.081392e-05 27.678
1.8717 3.103466e-05 27.670
1.8723 3.095263e-05 27.673
1.8729 3.112765e-05 27.667
1.8736 3.098799e-05 27.672
1.8742 3.069605e-05 27.682
1.8748 3.091475e-05 27.675
1.8754 3.089567e-05 27.675
1.8761 3.072015e-05 27.681
1.8767 3.101204e-05 27.671
1.8773 3.106731e-05 27.669
1.8780 3.086017e-05 27.677
1.8786 3.099417e-05 27.672
1.8792 3.083689e-05 27.677
1.8799 3.060596e-05 27.685
1.8805 3.090743e-05 27.675
1.8811 3.094474e-05 27.674
1.8817 3.074132e-05 27.681
1.8824 3.095382e-05 27.673
1.8830 3.092317e-05 27.674
1.8836 3.062671e-05 27.685
1.8843 3.068566e-05 27.683
1.8849 3.052681e-05 27.688
1.8855 3.040190e-05 27.693
1.8861 3.085824e-05 27.677
1.8868 3.097029e-05 27.673
1.8874 3.070632e-05 27.682
1.8880 3.074103e-05 27.681
1.8887 3.060113e-05 27.686
1.8893 3.051986e-05 27.689
1.8899 3.095735e-05 27.673
1.8906 3.096261e-05 27.673
1.8912 3.072857e-05 27.681
1.8918 3.096385e-05 27.673
1.8924 3.083308e-05 27.677
1.8931 3.059408e-05 27.686
1.8937 3.088665e-05 27.676
1.8943 3.080011e-05 27.679
1.8950 3.054217e-05 27.688
1.8956 3.076429e-05 27.680
1.8962 3.066656e-05 27.683
1.8969 3.046432e-05 27.691
1.8975 3.073271e-05 27.681
1.8981 3.066245e-05 27.683
1.8987 3.051526e-05 27.689
1.8994 3.086144e-05 27.676
1.9000 3.082691e-05 27.678
1.9006 3.061877e-05 27.685
1.9013 3.085027e-05 27.677
1.9019 3.081488e-05 27.678
1.9025 3.060781e-05 27.685
1.9032 3.088546e-05 27.676
1.9038 3.100590e-05 27.671
1.9044 3.088783e-05 27.676
1.9050 3.098639e-05 27.672
1.9057 3.043467e-05 27.692
1.9063 3.040699e-05 27.693
1.9069 3.078755e-05 27.679
1.9076 3.079473e-05 27.679
1.9082 3.049346e-05 27.689
1.9088 3.050308e-05 27.689
1.9095 3.044551e-05 27.691
1.9101 3.048038e-05 27.690
1.9107 3.089291e-05 27.675
1.9114 3.093295e-05 27.674
1.9120 3.067636e-05 27.683
1.9126 3.083860e-05 27.677
1.9132 3.080359e-05 27.678
1.9139 3.071700e-05 27.682
1.9145 3.100451e-05 27.671
1.9151 3.094403e-05 27.674
1.9158 3.058650e-05 27.686
1.9164 3.076215e-05 27.680
1.9170 3.062877e-05 27.685
1.9177 3.026938e-05 27.697
1.9183 3.059482e-05 27.686
1.9189 3.065019e-05 27.684
1.9195 3.030118e-05 27.696
1.9202 3.042018e-05 27.692
1.9208 3.051420e-05 27.689
1.9214 3.036174e-05 27.694
1.9221 3.020083e-05 27.700
1.9227 2.982828e-05 27.713
1.9233 2.972835e-05 27.717
1.9240 2.987574e-05 27.712
1.9246 2.967823e-05 27.719
1.9252 2.980486e-05 27.714
1.9258 3.046151e-05 27.691
1.9265 3.064383e-05 27.684
1.9271 3.050636e-05 27.689
1.9277 3.069112e-05 27.682
1.9284 3.044675e-05 27.691
1.9290 3.011082e-05 27.703
1.9296 3.059020e-05 27.686
1.9303 3.103711e-05 27.670
1.9309 3.114765e-05 27.666
1.9315 3.144747e-05 27.656
1.9321 3.135473e-05 27.659
1.9328 3.095618e-05 27.673
1.9334 3.033753e-05 27.695
1.9340 3.049991e-05 27.689
1.9347 3.060986e-05 27.685
1.9353 3.098635e-05 27.672
1.9359 3.090332e-05 27.675
1.9365 3.055995e-05 27.687
1.9372 3.065517e-05 27.684
1.9378 3.050993e-05 27.689
1.9384 3.031927e-05 27.696
1.9391 3.076689e-05 27.680
1.9397 3.098668e-05 27.672
1.9403 3.096319e-05 27.673
1.9410 3.126591e-05 27.662
1.9416 3.119553e-05 27.665
1.9422 3.092453e-05 27.674
1.9428 3.112410e-05 27.667
1.9435 3.106104e-05 27.669
1.9441 3.080359e-05 27.678
1.9447 3.093676e-05 27.674
1.9454 3.080763e-05 27.678
1.9460 3.064418e-05 27.684
1.9466 3.104096e-05 27.670
1.9473 3.109174e-05 27.668
1.9479 3.078733e-05 27.679
1.9485 3.086420e-05 27.676
1.9491 3.081869e-05 27.678
1.9498 3.075629e-05 27.680
1.9504 3.115002e-05 27.666
1.9510 3.118459e-05 27.665
1.9517 3.099095e-05 27.672
1.9523 3.114584e-05 27.666
1.9529 3.083190e-05 27.677
1.9536 3.033822e-05 27.695
1.9542 3.054449e-05 27.688
1.9548 3.059205e-05 27.686
1.9554 3.043406e-05 27.692
1.9561 3.175281e-05 27.646
1.9567 3.495176e-05 27.541
1.9573 3.623960e-05 27.502
1.9580 3.346712e-05 27.588
1.9586 3.064670e-05 27.684
1.9592 2.996215e-05 27.709
1.9599 3.049318e-05 27.689
1.9605 3.053629e-05 27.688
1.9611 3.009801e-05 27.704
1.9618 3.079261e-05 27.679
1.9624 3.286200e-05 27.608
1.9630 3.377326e-05 27.579
1.9636 3.261162e-05 27.617
1.9643 3.136745e-05 27.659
1.9649 3.100516e-05 27.671
1.9655 3.132058e-05 27.660
1.9662 3.129674e-05 27.661
1.9668 3.105997e-05 27.669
1.9674 3.122989e-05 27.664
1.9681 3.112317e-05 27.667
1.9687 3.090045e-05 27.675
1.9693 3.118673e-05 27.665
1.9699 3.126604e-05 27.662
1.9706 3.114240e-05 27.667
1.9712 3.133642e-05 27.660
1.9718 3.125533e-05 27.663
1.9725 3.108648e-05 27.669
1.9731 3.145211e-05 27.656
1.9737 3.156896e-05 27.652
1.9744 3.150689e-05 27.654
1.9750 3.175170e-05 27.646
1.9756 3.165662e-05 27.649
1.9762 3.141975e-05 27.657
1.9769 3.158814e-05 27.651
1.9775 3.082971e-05 27.678
1.9781 3.079558e-05 27.679
1.9788 3.120394e-05 27.664
1.9794 3.111850e-05 27.667
1.9800 3.084413e-05 27.677
1.9807 3.110269e-05 27.668
1.9813 3.099311e-05 27.672
1.9819 3.071761e-05 27.682
1.9825 3.105905e-05 27.670
1.9832 3.116880e-05 27.666
1.9838 3.100401e-05 27.671
1.9844 3.109562e-05 27.668
1.9851 3.084027e-05 27.677
1.9857 3.058786e-05 27.686
1.9863 3.084001e-05 27.677
1.9869 3.079416e-05 27.679
1.9876 3.051095e-05 27.689
1.9882 3.067994e-05 27.683
1.9888 3.077759e-05 27.679
1.9895 3.074494e-05 27.681
1.9901 3.099700e-05 27.672
1.9907 3.097524e-05 27.672
1.9914 3.084281e-05 27.677
1.9920 3.113478e-05 27.667
1.9926 3.108604e-05 27.669
1.9932 3.074477e-05 27.681
1.9939 3.086139e-05 27.676
1.9945 3.082203e-05 27.678
1.9951 3.066188e-05 27.684
1.9958 3.085931e-05 27.677
1.9964 3.079376e-05 27.679
1.9970 3.077636e-05 27.679
1.9977 3.121588e-05 27.664
1.9983 3.111720e-05 27.667
1.9989 3.066298e-05 27.683
1.9995 3.072752e-05 27.681
2.0002 3.071068e-05 27.682
2.0008 3.066707e-05 27.683
2.0014 3.117578e-05 27.665
2.0021 3.131556e-05 27.661
2.0027 3.111826e-05 27.667
2.0033 3.132494e-05 27.660
2.0040 3.127633e-05 27.662
2.0046 3.105035e-05 27.670
2.0052 3.119439e-05 27.665
2.0059 3.107233e-05 27.669
2.0065 3.088592e-05 27.676
2.0071 3.114829e-05 27.666
2.0077 3.108752e-05 27.669
2.0084 3.086196e-05 27.676
2.0090 3.110440e-05 27.668
2.0096 3.109280e-05 27.668
2.0103 3.093817e-05 27.674
2.0109 3.115283e-05 27.666
2.0115 3.109054e-05 27.668
2.0122 3.091767e-05 27.674
2.0128 3.108808e-05 27.669
2.0134 3.100954e-05 27.671
2.0140 3.094265e-05 27.674
2.0147 3.128970e-05 27.661
2.0153 3.120549e-05 27.664
2.0159 3.086830e-05 27.676
2.0166 3.101853e-05 27.671
2.0172 3.109535e-05 27.668
2.0178 3.109845e-05 27.668
2.0185 3.142363e-05 27.657
2.0191 3.141650e-05 27.657
2.0197 3.127611e-05 27.662
2.0203 3.151886e-05 27.654
2.0210 3.140426e-05 27.658
2.0216 3.109948e-05 27.668
2.0222 3.125495e-05 27.663
2.0229 3.124022e-05 27.663
2.0235 3.113796e-05 27.667
2.0241 3.138588e-05 27.658
2.0248 3.129524e-05 27.661
2.0254 3.106540e-05 27.669
2.0260 3.123677e-05 27.663
2.0266 3.116778e-05 27.666
2.0273 3.104537e-05 27.670
2.0279 3.131152e-05 27.661
2.0285 3.129359e-05 27.661
2.0292 3.121766e-05 27.664
2.0298 3.161712e-05 27.650
2.0304 3.166072e-05 27.649
2.0311 3.146481e-05 27.655
2.0317 3.167353e-05 27.648
2.0323 3.162018e-05 27.650
2.0329 3.143699e-05 27.656
2.0336 3.166083e-05 27.649
2.0342 3.157755e-05 27.652
2.0348 3.137093e-05 27.659
2.0355 3.160759e-05 27.651
2.0361 3.156457e-05 27.652
2.0367 3.137725e-05 27.658
2.0373 3.159529e-05 27.651
2.0380 3.155439e-05 27.652
2.0386 3.141485e-05 27.657
2.0392 3.175801e-05 27.645
2.0399 3.172413e-05 27.647
2.0405 3.151064e-05 27.654
2.0411 3.174763e-05 27.646
2.0418 3.162852e-05 27.650
2.0424 3.143032e-05 27.657
2.0430 3.179074e-05 27.644
2.0436 3.176130e-05 27.645
2.0443 3.150072e-05 27.654
2.0449 3.169584e-05 27.647
2.0455 3.156545e-05 27.652
2.0462 3.130024e-05 27.661
2.0468 3.155912e-05 27.652
2.0474 3.151606e-05 27.654
2.0481 3.123551e-05 27.663
2.0487 3.141994e-05 27.657
2.0493 3.131487e-05 27.661
2.0499 3.110583e-05 27.668
2.0506 3.154160e-05 27.653
2.0512 3.175795e-05 27.645
2.0518 3.173863e-05 27.646
2.0525 3.205340e-05 27.635
2.0531 3.191937e-05 27.640
2.0537 3.148570e-05 27.655
2.0544 3.141791e-05 27.657
2.0550 3.099897e-05 27.672
2.0556 3.055230e-05 27.687
2.0562 3.117742e-05 27.665
2.0569 3.136889e-05 27.659
2.0575 3.123110e-05 27.664
2.0581 3.161838e-05 27.650
2.0588 3.162120e-05 27.650
2.0594 3.139385e-05 27.658
2.0600 3.160734e-05 27.651
2.0607 3.141161e-05 27.657
2.0613 3.114896e-05 27.666
2.0619 3.151220e-05 27.654
2.0625 3.143771e-05 27.656
2.0632 3.107868e-05 27.669
2.0638 3.130481e-05 27.661
2.0644 3.135658e-05 27.659
2.0651 3.133907e-05 27.660
2.0657 3.174300e-05 27.646
2.0663 3.166591e-05 27.649
2.0670 3.129803e-05 27.661
2.0676 3.143333e-05 27.657
2.0682 3.147782e-05 27.655
2.0688 3.147013e-05 27.655
2.0695 3.181268e-05 27.643
2.0701 3.172943e-05 27.646
2.0707 3.151429e-05 27.654
2.0714 3.174289e-05 27.646
2.0720 3.163141e-05 27.650
2.0726 3.145421e-05 27.656
2.0733 3.180147e-05 27.644
2.0739 3.173028e-05 27.646
2.0745 3.133463e-05 27.660
2.0751 3.136398e-05 27.659
2.0758 3.129095e-05 27.661
2.0764 3.127761e-05 27.662
2.0770 3.170611e-05 27.647
2.0777 3.165317e-05 27.649
2.0783 3.130081e-05 27.661
2.0789 3.139409e-05 27.658
2.0796 3.134203e-05 27.660
2.0802 3.131381e-05 27.661
2.0808 3.172316e-05 27.647
2.0814 3.175103e-05 27.646
2.0821 3.161932e-05 27.650
2.0827 3.184416e-05 27.642
2.0833 3.170532e-05 27.647
2.0840 3.154160e-05 27.653
2.0846 3.179715e-05 27.644
2.0852 3.156972e-05 27.652
2.0859 3.129414e-05 27.661
2.0865 3.161721e-05 27.650
2.0871 3.153778e-05 27.653
2.0878 3.131651e-05 27.661
2.0884 3.148166e-05 27.655
2.0890 3.113987e-05 27.667
2.0896 3.083915e-05 27.677
2.0903 3.138027e-05 27.658
2.0909 3.159161e-05 27.651
2.0915 3.150195e-05 27.654
2.0922 3.183377e-05 27.643
2.0928 3.182137e-05 27.643
2.0934 3.167099e-05 27.648
2.0941 3.196386e-05 27.638
2.0947 3.187789e-05 27.641
2.0953 3.164160e-05 27.649
2.0959 3.186777e-05 27.642
2.0966 3.179552e-05 27.644
2.0972 3.164895e-05 27.649
2.0978 3.195564e-05 27.639
2.0985 3.186460e-05 27.642
2.0991 3.157471e-05 27.652
2.0997 3.171134e-05 27.647
2.1004 2.912147e-05 27.739
2.1010 3.075476e-05 27.680
2.1016 3.139457e-05 27.658
2.1022 3.143472e-05 27.656
2.1029 3.148830e-05 27.655
2.1035 3.195954e-05 27.638
2.1041 3.191406e-05 27.640
2.1048 3.162119e-05 27.650
2.1054 3.182498e-05 27.643
2.1060 3.177707e-05 27.645
2.1067 3.167120e-05 27.648
2.1073 3.203106e-05 27.636
2.1079 3.196775e-05 27.638
2.1085 3.174251e-05 27.646
2.1092 3.199676e-05 27.637
2.1098 3.190195e-05 27.640
2.1104 3.168135e-05 27.648
2.1111 3.192876e-05 27.640
2.1117 3.183895e-05 27.643
2.1123 3.163815e-05 27.649
2.1130 3.188714e-05 27.641
2.1136 3.173018e-05 27.646
2.1142 3.144889e-05 27.656
2.1148 3.176866e-05 27.645
2.1155 3.184299e-05 27.642
2.1161 3.174732e-05 27.646
2.1167 3.201792e-05 27.637
2.1174 3.187147e-05 27.641
2.1180 3.161181e-05 27.650
2.1186 3.190470e-05 27.640
2.1193 3.191664e-05 27.640
2.1199 3.177345e-05 27.645
2.1205 3.202081e-05 27.636
2.1211 3.188854e-05 27.641
2.1218 3.167939e-05 27.648
2.1224 3.198176e-05 27.638
2.1230 3.192649e-05 27.640
2.1237 3.174982e-05 27.646
2.1243 3.205773e-05 27.635
2.1249 3.198417e-05 27.638
2.1256 3.170984e-05 27.647
2.1262 3.188845e-05 27.641
2.1268 3.182078e-05 27.643
2.1274 3.169430e-05 27.648
2.1281 3.191543e-05 27.640
2.1287 3.173060e-05 27.646
2.1293 3.154254e-05 27.653
2.1300 3.191700e-05 27.640
2.1306 3.193683e-05 27.639
2.1312 3.179761e-05 27.644
2.1319 3.206293e-05 27.635
2.1325 3.192707e-05 27.640
2.1331 3.166577e-05 27.649
2.1337 3.191939e-05 27.640
2.1344 3.187878e-05 27.641
2.1350 3.173069e-05 27.646
2.1356 3.206557e-05 27.635
2.1363 3.209516e-05 27.634
2.1369 3.193103e-05 27.639
2.1375 3.210716e-05 27.633
2.1381 3.195533e-05 27.639
2.1388 3.173183e-05 27.646
2.1394 3.189229e-05 27.641
2.1400 3.171598e-05 27.647
2.1407 3.155320e-05 27.652
2.1413 3.187553e-05 27.641
2.1419 3.188502e-05 27.641
2.1426 3.178391e-05 27.644
2.1432 3.202478e-05 27.636
2.1438 3.190386e-05 27.640
2.1444 3.172555e-05 27.646
2.1451 3.195820e-05 27.639
2.1457 3.179003e-05 27.644
2.1463 3.153486e-05 27.653
2.1470 3.185564e-05 27.642
2.1476 3.192214e-05 27.640
2.1482 3.187258e-05 27.641
2.1489 3.214923e-05 27.632
2.1495 3.199032e-05 27.637
2.1501 3.173277e-05 27.646
2.1507 3.197095e-05 27.638
2.1514 3.195001e-05 27.639
2.1520 3.180109e-05 27.644
2.1526 3.199061e-05 27.637
2.1533 3.187509e-05 27.641
2.1539 3.168735e-05 27.648
2.1545 3.193558e-05 27.639
2.1552 3.188331e-05 27.641
2.1558 3.184446e-05 27.642
2.1564 3.216648e-05 27.631
2.1570 3.205407e-05 27.635
2.1577 3.185180e-05 27.642
2.1583 3.215099e-05 27.632
2.1589 3.213450e-05 27.633
2.1596 3.200239e-05 27.637
2.1602 3.221634e-05 27.630
2.1608 3.197242e-05 27.638
2.1615 3.168723e-05 27.648
2.1621 3.197971e-05 27.638
2.1627 3.191074e-05 27.640
2.1633 3.171713e-05 27.647
2.1640 3.197590e-05 27.638
2.1646 3.184509e-05 27.642
2.1652 3.164347e-05 27.649
2.1659 3.201048e-05 27.637
2.1665 3.199862e-05 27.637
2.1671 3.177323e-05 27.645
2.1678 3.199055e-05 27.637
2.1684 3.194429e-05 27.639
2.1690 3.179776e-05 27.644
2.1696 3.199676e-05 27.637
2.1703 3.182394e-05 27.643
2.1709 3.163229e-05 27.650
2.1715 3.196782e-05 27.638
2.1722 3.192668e-05 27.640
2.1728 3.168434e-05 27.648
2.1734 3.184801e-05 27.642
2.1741 3.178663e-05 27.644
2.1747 3.180269e-05 27.644
2.1753 3.235107e-05 27.625
2.1759 3.247035e-05 27.621
2.1766 3.227823e-05 27.628
2.1772 3.237346e-05 27.625
2.1778 3.217685e-05 27.631
2.1785 3.200771e-05 27.637
2.1791 3.226995e-05 27.628
2.1797 3.208144e-05 27.634
2.1804 3.186264e-05 27.642
2.1810 3.213985e-05 27.632
2.1816 3.199457e-05 27.637
2.1822 3.172338e-05 27.647
2.1829 3.191568e-05 27.640
2.1835 3.180801e-05 27.644
2.1841 3.166404e-05 27.649
2.1848 3.201335e-05 27.637
2.1854 3.199780e-05 27.637
2.1860 3.190121e-05 27.640
2.1867 3.217928e-05 27.631
2.1873 3.196523e-05 27.638
2.1879 3.177491e-05 27.645
2.1886 3.217262e-05 27.631
2.1892 3.213287e-05 27.633
2.1898 3.190971e-05 27.640
2.1904 3.213423e-05 27.633
2.1911 3.200609e-05 27.637
2.1917 3.177420e-05 27.645
2.1923 3.199214e-05 27.637
2.1930 3.192475e-05 27.640
2.1936 3.180266e-05 27.644
2.1942 3.208867e-05 27.634
2.1949 3.199682e-05 27.637
2.1955 3.186378e-05 27.642
2.1961 3.222631e-05 27.629
2.1967 3.223753e-05 27.629
2.1974 3.210709e-05 27.633
2.1980 3.236868e-05 27.625
2.1986 3.227377e-05 27.628
2.1993 3.206615e-05 27.635
2.1999 3.222354e-05 27.630
2.2005 3.198367e-05 27.638
2.2012 3.174190e-05 27.646
2.2018 3.202507e-05 27.636
2.2024 3.196804e-05 27.638
2.2030 3.184415e-05 27.642
2.2037 3.222708e-05 27.629
2.2043 3.224876e-05 27.629
2.2049 3.212238e-05 27.633
2.2056 3.237753e-05 27.624
2.2062 3.224693e-05 27.629
2.2068 3.204219e-05 27.636
2.2075 3.224539e-05 27.629
2.2081 3.210472e-05 27.634
2.2087 3.195468e-05 27.639
2.2093 3.221360e-05 27.630
2.2100 3.204339e-05 27.636
2.2106 3.175220e-05 27.646
2.2112 3.195134e-05 27.639
2.2119 3.190306e-05 27.640
2.2125 3.172636e-05 27.646
2.2131 3.191569e-05 27.640
2.2138 3.184358e-05 27.642
2.2144 3.182845e-05 27.643
2.2150 3.223128e-05 27.629
2.2156 3.217320e-05 27.631
2.2163 3.198340e-05 27.638
2.2169 3.217419e-05 27.631
2.2175 3.198596e-05 27.638
2.2182 3.185261e-05 27.642
2.2188 3.224889e-05 27.629
2.2194 3.228254e-05 27.628
2.2201 3.221364e-05 27.630
2.2207 3.249011e-05 27.621
2.2213 3.234646e-05 27.625
2.2219 3.216721e-05 27.631
2.2226 3.245403e-05 27.622
2.2232 3.236023e-05 27.625
2.2238 3.208514e-05 27.634
2.2245 3.216937e-05 27.631
2.2251 3.189648e-05 27.641
2.2257 3.162077e-05 27.650
2.2264 3.192639e-05 27.640
2.2270 3.198454e-05 27.638
2.2276 3.200381e-05 27.637
2.2282 3.238844e-05 27.624
2.2289 3.238143e-05 27.624
2.2295 3.226497e-05 27.628
2.2301 3.235777e-05 27.625
2.2308 3.183616e-05 27.643
2.2314 3.137341e-05 27.659
2.2320 3.165031e-05 27.649
2.2327 3.177458e-05 27.645
2.2333 3.189846e-05 27.641
2.2339 3.212227e-05 27.633
2.2345 3.187686e-05 27.641
2.2352 3.161338e-05 27.650
2.2358 3.191907e-05 27.640
2.2364 3.194049e-05 27.639
2.2371 3.182098e-05 27.643
2.2377 3.212254e-05 27.633
2.2383 3.220972e-05 27.630
2.2389 3.222228e-05 27.630
2.2396 3.246236e-05 27.622
2.2402 3.227508e-05 27.628
2.2408 3.205285e-05 27.635
2.2415 3.218026e-05 27.631
2.2421 3.200649e-05 27.637
2.2427 3.196834e-05 27.638
2.2434 3.240384e-05 27.624
2.2440 3.240944e-05 27.623
2.2446 3.230608e-05 27.627
2.2452 3.251309e-05 27.620
2.2459 3.225230e-05 27.629
2.2465 3.192676e-05 27.640
2.2471 3.208574e-05 27.634
2.2478 3.199764e-05 27.637
2.2484 3.185098e-05 27.642
2.2490 3.200398e-05 27.637
2.2497 3.190970e-05 27.640
2.2503 3.197648e-05 27.638
2.2509 3.237695e-05 27.624
2.2515 3.221824e-05 27.630
2.2522 3.203336e-05 27.636
2.2528 3.239716e-05 27.624
2.2534 3.238563e-05 27.624
2.2541 3.226834e-05 27.628
2.2547 3.250193e-05 27.620
2.2553 3.233584e-05 27.626
2.2560 3.218010e-05 27.631
2.2566 3.245878e-05 27.622
2.2572 3.233446e-05 27.626
2.2578 3.212856e-05 27.633
2.2585 3.226211e-05 27.628
2.2591 3.196092e-05 27.638
2.2597 3.173700e-05 27.646
2.2604 3.208774e-05 27.634
2.2610 3.213535e-05 27.633
2.2616 3.209282e-05 27.634
2.2623 3.233701e-05 27.626
2.2629 3.215635e-05 27.632
2.2635 3.191840e-05 27.640
2.2641 3.211706e-05 27.633
2.2648 3.203147e-05 27.636
2.2654 3.190468e-05 27.640
2.2660 3.218497e-05 27.631
2.2667 3.209817e-05 27.634
2.2673 3.197034e-05 27.638
2.2679 3.232221e-05 27.626
2.2686 3.230668e-05 27.627
2.2692 3.216605e-05 27.632
2.2698 3.241910e-05 27.623
2.2704 3.238039e-05 27.624
2.2711 3.237021e-05 27.625
2.2717 3.270084e-05 27.614
2.2723 3.251545e-05 27.620
2.2730 3.222619e-05 27.629
2.2736 3.237141e-05 27.625
2.2742 3.225670e-05 27.628
2.2749 3.219154e-05 27.631
2.2755 3.250973e-05 27.620
2.2761 3.239662e-05 27.624
2.2767 3.221692e-05 27.630
2.2774 3.244098e-05 27.622
2.2780 3.235565e-05 27.625
2.2786 3.229706e-05 27.627
2.2793 3.261428e-05 27.616
2.2799 3.253251e-05 27.619
2.2805 3.234993e-05 27.625
2.2812 3.254979e-05 27.619
2.2818 3.249262e-05 27.621
2.2824 3.243612e-05 27.622
2.2830 3.272209e-05 27.613
2.2837 3.264636e-05 27.615
2.2843 3.250893e-05 27.620
2.2849 3.269831e-05 27.614
2.2856 3.254848e-05 27.619
2.2862 3.242701e-05 27.623
2.2868 3.269383e-05 27.614
2.2875 3.261657e-05 27.616
2.2881 3.251177e-05 27.620
2.2887 3.272828e-05 27.613
2.2894 3.254071e-05 27.619
2.2900 3.237350e-05 27.625
2.2906 3.266491e-05 27.615
2.2912 3.258223e-05 27.618
2.2919 3.244429e-05 27.622
2.2925 3.267492e-05 27.614
2.2931 3.246324e-05 27.622
2.2938 3.220814e-05 27.630
2.2944 3.244212e-05 27.622
2.2950 3.234943e-05 27.625
2.2957 3.225856e-05 27.628
2.2963 3.255078e-05 27.619
2.2969 3.243171e-05 27.623
2.2975 3.232193e-05 27.626
2.2982 3.266132e-05 27.615
2.2988 3.261505e-05 27.616
2.2994 3.248073e-05 27.621
2.3001 3.268894e-05 27.614
2.3007 3.251259e-05 27.620
2.3013 3.237417e-05 27.625
2.3020 3.270040e-05 27.614
2.3026 3.270656e-05 27.613
2.3032 3.265817e-05 27.615
2.3038 3.294714e-05 27.605
2.3045 3.294525e-05 27.606
2.3051 3.296803e-05 27.605
2.3057 3.329648e-05 27.594
2.3064 3.313075e-05 27.599
2.3070 3.298053e-05 27.604
2.3076 3.332962e-05 27.593
2.3083 3.331477e-05 27.593
2.3089 3.326185e-05 27.595
2.3095 3.284532e-05 27.609
2.3101 3.277199e-05 27.611
2.3108 3.260687e-05 27.617
2.3114 3.275149e-05 27.612
2.3120 3.254737e-05 27.619
